"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[nu]"    
          0,           0,         867,      -4.384149733,      -3.034880266,      -3.157412335,      -6.592650341
          0,           0,         868,      -4.387075083,       -3.03411295,      -3.157880069,      -6.591784178
          0,           0,         869,      -4.389907446,      -3.033406485,      -3.158289843,      -6.590943427
          0,           0,         870,      -4.392652232,      -3.032769922,      -3.158587771,      -6.590121737
          0,           0,         871,      -4.396038269,      -3.032230607,      -3.158927688,      -6.589319824
          0,           0,         872,      -4.401257035,      -3.031782204,      -3.159440944,      -6.588517467
          0,           0,         873,      -4.407268619,      -3.031307245,      -3.160101656,       -6.58772647
          0,           0,         874,      -4.412656398,      -3.030637382,      -3.160982036,      -6.586737506
          0,           0,         875,      -4.420716871,      -3.029830305,      -3.161794834,      -6.585776723
          0,           0,         876,      -4.426754958,      -3.029035554,      -3.162516971,      -6.584827241
          0,           0,         877,      -4.431033369,      -3.028278079,      -3.163271927,      -6.583743968
          0,           0,         878,      -4.434550999,      -3.027514906,      -3.164117421,      -6.582644079
          0,           0,         879,      -4.438257595,      -3.026742083,       -3.16508433,      -6.581559035
          0,           0,         880,      -4.441528268,      -3.026046053,      -3.166272504,      -6.580477235
          0,           0,         881,      -4.443098307,      -3.025364316,      -3.167474088,      -6.579402575
          0,           0,         882,      -4.444571028,      -3.024713143,      -3.168736556,      -6.578235512
          0,           0,         883,      -4.441884239,      -3.023975058,      -3.169705886,      -6.577035822
          0,           0,         884,      -4.437059552,      -3.023614167,      -3.170372585,      -6.575842719
          0,           0,         885,       -4.43213127,      -3.023300314,      -3.170982258,      -6.574657731
          0,           0,         886,       -4.42720813,      -3.023068614,      -3.171234177,      -6.573477018
          0,           0,         887,      -4.423924763,      -3.023017802,      -3.171318438,      -6.572311681
          0,           0,         888,      -4.422451041,      -3.023092432,      -3.171364776,      -6.571168361
          0,           0,         889,      -4.422771411,      -3.023191133,      -3.171368366,      -6.570048886
          0,           0,         890,      -4.424241321,       -3.02331847,      -3.171410905,      -6.568967798
          0,           0,         891,      -4.425758656,      -3.023460183,      -3.171640161,      -6.567913698
          0,           0,         892,       -4.42667434,      -3.023472106,      -3.172155048,      -6.566887286
          0,           0,         893,      -4.427161745,       -3.02333993,      -3.173219108,      -6.565914635
          0,           0,         894,      -4.427751346,      -3.022972633,      -3.174642745,      -6.564955608
          0,           0,         895,      -4.427799054,      -3.022556798,      -3.176197475,      -6.563902519
          0,           0,         896,      -4.427129108,      -3.022136006,      -3.177815577,      -6.562842891
          0,           0,         897,      -4.426072323,      -3.021696096,      -3.179455707,      -6.561755317
          0,           0,         898,      -4.425469833,      -3.021365152,       -3.18112382,      -6.560575669
          0,           0,         899,      -4.424377921,       -3.02114041,      -3.182773378,      -6.559345599
          0,           0,         900,      -4.422462317,      -3.020872055,      -3.184501438,      -6.558107606
          0,           0,         901,      -4.418663742,      -3.020636162,      -3.186128229,      -6.556871301
          0,           0,         902,      -4.417287098,      -3.020375254,      -3.187832247,      -6.555635927
          0,           0,         903,      -4.423934475,      -3.020205834,      -3.189044369,      -6.554313767
          0,           0,         904,      -4.421393484,      -3.020069284,      -3.189447391,       -6.55294378
          0,           0,         905,      -4.415593293,      -3.020080274,      -3.189579832,       -6.55157125
          0,           0,         906,      -4.410133306,      -3.020195706,      -3.189713951,      -6.550213018
          0,           0,         907,      -4.406205187,      -3.020521783,      -3.189748082,      -6.548870717
          0,           0,         908,      -4.403403321,      -3.020910973,       -3.18979961,      -6.547553879
          0,           0,         909,      -4.402122964,       -3.02113268,      -3.190060072,      -6.546283285
          0,           0,         910,      -4.401174756,      -3.021404059,      -3.190351441,      -6.545049307
          0,           0,         911,      -4.400758769,      -3.021788214,      -3.190677998,      -6.543792461
          0,           0,         912,       -4.40078537,      -3.022379707,      -3.190805251,      -6.542524749
          0,           0,         913,      -4.399946352,       -3.02303283,      -3.190883007,      -6.541292286
          0,           0,         914,      -4.398731475,       -3.02368757,       -3.19161746,      -6.540098209
          0,           0,         915,      -4.397284456,      -3.024275301,       -3.19314512,      -6.538949465
          0,           0,         916,      -4.395157515,      -3.024901374,      -3.194646741,       -6.53784831
          0,           0,         917,      -4.392769995,      -3.025564392,      -3.195958588,       -6.53678214
          0,           0,         918,      -4.389575593,      -3.026475571,      -3.197075037,      -6.535696917
          0,           0,         919,      -4.386463789,      -3.027369713,      -3.198027823,      -6.534569872
          0,           0,         920,       -4.38342105,      -3.028277363,      -3.198908915,      -6.533465335
          0,           0,         921,      -4.380813325,      -3.029266622,      -3.199750608,      -6.532386551
          0,           0,         922,      -4.378147152,      -3.030336327,      -3.200573065,      -6.531316204
